ORDER_KEY,SOURCE_ORDER_ID,ORDER_DATE,SHIP_DATE,SHIPMODE_ID
1620,CA-2015-162782,2015-02-21,2015-02-27,4
1621,CA-2015-162887,2015-11-07,2015-11-09,3
1622,CA-2015-162950,2015-06-28,2015-07-03,3
1623,CA-2015-162964,2015-11-12,2015-11-18,4
1624,CA-2015-163055,2015-08-09,2015-08-16,4
1625,CA-2015-163090,2015-11-17,2015-11-21,3
1626,CA-2015-163104,2015-03-19,2015-03-26,4
1627,CA-2015-163181,2015-11-07,2015-11-12,4
1628,CA-2015-163237,2015-08-07,2015-08-09,3
1629,CA-2015-163440,2015-03-22,2015-03-24,1
1630,CA-2015-163587,2015-03-14,2015-03-18,4
1631,CA-2015-163734,2015-06-19,2015-06-24,4
1632,CA-2015-163762,2015-11-27,2015-12-01,4
1633,CA-2015-163895,2015-08-07,2015-08-11,4
1634,CA-2015-163923,2015-05-30,2015-06-03,4
1635,CA-2015-163965,2015-11-20,2015-11-27,4
1636,CA-2015-164007,2015-06-08,2015-06-12,4
1637,CA-2015-164084,2015-09-07,2015-09-12,4
1638,CA-2015-164301,2015-03-26,2015-03-30,4
1639,CA-2015-164336,2015-07-05,2015-07-10,4
1640,CA-2015-164427,2015-07-31,2015-08-06,4
1641,CA-2015-164441,2015-11-08,2015-11-13,4
1642,CA-2015-164497,2015-11-28,2015-11-30,1
1643,CA-2015-164539,2015-11-16,2015-11-22,4
1644,CA-2015-164567,2015-06-15,2015-06-19,4
1645,CA-2015-164623,2015-10-20,2015-10-22,1
1646,CA-2015-164777,2015-01-27,2015-01-29,1
1647,CA-2015-164833,2015-06-04,2015-06-04,2
1648,CA-2015-164882,2015-10-31,2015-10-31,2
1649,CA-2015-165050,2015-12-07,2015-12-09,1
1650,CA-2015-165057,2015-09-11,2015-09-15,4
1651,CA-2015-165085,2015-12-27,2015-12-31,4
1652,CA-2015-165162,2015-05-14,2015-05-21,4
1653,CA-2015-165414,2015-12-21,2015-12-24,1
1654,CA-2015-165554,2015-05-18,2015-05-22,4
1655,CA-2015-165624,2015-08-23,2015-08-28,4
1656,CA-2015-165799,2015-06-29,2015-07-02,1
1657,CA-2015-165813,2015-03-20,2015-03-22,3
1658,CA-2015-166135,2015-10-01,2015-10-06,4
1659,CA-2015-166219,2015-08-28,2015-09-01,4
1660,CA-2015-166338,2015-12-06,2015-12-07,1
1661,CA-2015-166464,2015-09-12,2015-09-17,4
1662,CA-2015-166492,2015-04-07,2015-04-10,1
1663,CA-2015-166583,2015-06-26,2015-06-30,4
1664,CA-2015-166604,2015-05-15,2015-05-20,3
1665,CA-2015-166800,2015-11-19,2015-11-26,4
1666,CA-2015-166947,2015-06-05,2015-06-10,4
1667,CA-2015-166975,2015-11-26,2015-11-30,4
1668,CA-2015-167010,2015-04-05,2015-04-10,4
1669,CA-2015-167255,2015-09-27,2015-09-29,3
1670,CA-2015-167269,2015-06-16,2015-06-20,4
1671,CA-2015-167374,2015-03-26,2015-03-30,3
1672,CA-2015-167479,2015-03-14,2015-03-19,4
1673,CA-2015-167696,2015-09-16,2015-09-21,4
1674,CA-2015-167745,2015-09-18,2015-09-23,4
1675,CA-2015-168004,2015-10-04,2015-10-09,3
1676,CA-2015-168088,2015-03-19,2015-03-22,1
1677,CA-2015-168186,2015-09-10,2015-09-15,4
1678,CA-2015-168207,2015-11-02,2015-11-06,4
1679,CA-2015-168277,2015-05-29,2015-06-03,4
1680,CA-2015-168459,2015-11-22,2015-11-27,4
1681,CA-2015-168480,2015-09-21,2015-09-27,4
1682,CA-2015-168529,2015-10-08,2015-10-12,4
1683,CA-2015-168564,2015-08-08,2015-08-08,2
1684,CA-2015-168634,2015-12-06,2015-12-11,4
1685,CA-2015-168746,2015-01-27,2015-01-29,3
1686,CA-2015-168760,2015-09-22,2015-09-26,3
1687,CA-2015-168767,2015-04-10,2015-04-15,4
1688,CA-2015-168809,2015-08-25,2015-08-25,2
1689,CA-2015-169201,2015-09-28,2015-10-01,1
1690,CA-2015-169278,2015-05-21,2015-05-25,4
1691,CA-2015-169299,2015-08-24,2015-08-26,1
1692,CA-2015-169397,2015-12-24,2015-12-27,1
1693,CA-2015-169537,2015-09-03,2015-09-07,3
1694,CA-2015-169572,2015-09-06,2015-09-12,4
1695,CA-2015-169656,2015-08-13,2015-08-16,1
1696,CA-2015-169677,2015-01-13,2015-01-15,3
1697,CA-2015-169733,2015-10-22,2015-10-26,3
1698,CA-2015-169740,2015-02-20,2015-02-25,4
1699,CA-2015-169796,2015-11-09,2015-11-14,4
1700,CA-2016-100041,2016-11-20,2016-11-25,4
1701,CA-2016-100083,2016-11-24,2016-11-29,4
1702,CA-2016-100153,2016-12-13,2016-12-17,4
1703,CA-2016-100244,2016-09-20,2016-09-24,4
1704,CA-2016-100300,2016-06-24,2016-06-26,3
1705,CA-2016-100307,2016-12-15,2016-12-19,4
1706,CA-2016-100468,2016-11-24,2016-12-01,4
1707,CA-2016-100510,2016-05-12,2016-05-17,4
1708,CA-2016-100587,2016-12-10,2016-12-14,4
1709,CA-2016-100671,2016-11-01,2016-11-04,1
1710,CA-2016-100790,2016-06-26,2016-07-02,4
1711,CA-2016-100944,2016-09-24,2016-09-28,4
1712,CA-2016-100965,2016-07-07,2016-07-11,4
1713,CA-2016-100993,2016-02-05,2016-02-10,4
1714,CA-2016-101161,2016-10-13,2016-10-20,4
1715,CA-2016-101168,2016-12-25,2017-01-01,4
1716,CA-2016-101189,2016-02-04,2016-02-09,4
1717,CA-2016-101329,2016-04-22,2016-04-29,4
1718,CA-2016-101336,2016-11-13,2016-11-18,4
1719,CA-2016-101343,2016-07-17,2016-07-22,4
1720,CA-2016-101378,2016-07-14,2016-07-14,2
1721,CA-2016-101385,2016-09-25,2016-10-01,4
1722,CA-2016-101448,2016-02-27,2016-03-01,3
1723,CA-2016-101469,2016-07-02,2016-07-08,4
1724,CA-2016-101525,2016-05-01,2016-05-04,3
1725,CA-2016-101546,2016-12-18,2016-12-24,4
1726,CA-2016-101623,2016-02-28,2016-03-06,4
1727,CA-2016-101630,2016-02-19,2016-02-23,3
1728,CA-2016-101651,2016-12-24,2016-12-30,4
1729,CA-2016-101672,2016-10-03,2016-10-07,4
1730,CA-2016-101693,2016-06-25,2016-06-27,3
1731,CA-2016-101742,2016-09-23,2016-09-28,3
1732,CA-2016-101791,2016-05-27,2016-05-31,4
1733,CA-2016-101938,2016-01-07,2016-01-12,4
1734,CA-2016-101966,2016-07-14,2016-07-16,3
1735,CA-2016-101980,2016-08-19,2016-08-20,1
1736,CA-2016-101987,2016-06-24,2016-06-30,4
1737,CA-2016-102092,2016-12-09,2016-12-11,1
1738,CA-2016-102127,2016-06-26,2016-07-02,4
1739,CA-2016-102134,2016-03-14,2016-03-19,4
1740,CA-2016-102162,2016-09-11,2016-09-16,4
1741,CA-2016-102456,2016-02-27,2016-03-01,1
1742,CA-2016-102498,2016-07-24,2016-07-25,1
1743,CA-2016-102561,2016-07-18,2016-07-22,4
1744,CA-2016-102596,2016-12-27,2016-12-30,1
1745,CA-2016-102792,2016-12-13,2016-12-19,4
1746,CA-2016-102813,2016-07-02,2016-07-03,1
1747,CA-2016-102932,2016-09-19,2016-09-23,3
1748,CA-2016-102981,2016-09-06,2016-09-09,3
1749,CA-2016-103037,2016-07-25,2016-07-29,4
1750,CA-2016-103107,2016-07-04,2016-07-04,2
1751,CA-2016-103128,2016-11-11,2016-11-15,4
1752,CA-2016-103163,2016-06-07,2016-06-11,4
1753,CA-2016-103359,2016-12-22,2016-12-26,4
1754,CA-2016-103464,2016-11-18,2016-11-22,4
1755,CA-2016-103709,2016-09-08,2016-09-15,4
1756,CA-2016-103730,2016-06-12,2016-06-15,1
1757,CA-2016-103891,2016-07-12,2016-07-19,4
1758,CA-2016-103919,2016-10-03,2016-10-07,4
1759,CA-2016-103947,2016-04-01,2016-04-08,4
1760,CA-2016-103982,2016-03-03,2016-03-08,4
1761,CA-2016-104150,2016-08-03,2016-08-05,3
1762,CA-2016-104157,2016-07-25,2016-07-29,4
1763,CA-2016-104276,2016-11-27,2016-12-03,4
1764,CA-2016-104311,2016-05-02,2016-05-06,4
1765,CA-2016-104633,2016-06-12,2016-06-16,4
1766,CA-2016-104689,2016-12-01,2016-12-05,4
1767,CA-2016-104969,2016-04-08,2016-04-14,4
1768,CA-2016-104983,2016-07-03,2016-07-03,2
1769,CA-2016-105018,2016-11-28,2016-12-02,4
1770,CA-2016-105081,2016-12-25,2016-12-30,4
1771,CA-2016-105207,2016-01-03,2016-01-08,4
1772,CA-2016-105256,2016-05-20,2016-05-20,2
1773,CA-2016-105263,2016-08-06,2016-08-11,4
1774,CA-2016-105277,2016-12-04,2016-12-08,4
1775,CA-2016-105284,2016-11-24,2016-12-01,4
1776,CA-2016-105291,2016-10-30,2016-11-04,4
1777,CA-2016-105354,2016-12-02,2016-12-06,4
1778,CA-2016-105459,2016-08-12,2016-08-17,3
1779,CA-2016-105473,2016-04-16,2016-04-18,3
1780,CA-2016-105494,2016-11-10,2016-11-12,1
1781,CA-2016-105585,2016-08-26,2016-08-27,1
1782,CA-2016-105662,2016-05-05,2016-05-09,4
1783,CA-2016-105732,2016-09-13,2016-09-18,4
1784,CA-2016-105746,2016-12-30,2017-01-01,1
1785,CA-2016-105753,2016-10-20,2016-10-26,4
1786,CA-2016-105760,2016-06-19,2016-06-20,1
1787,CA-2016-105781,2016-02-16,2016-02-20,4
1788,CA-2016-105816,2016-12-11,2016-12-17,4
1789,CA-2016-105900,2016-09-17,2016-09-23,4
1790,CA-2016-105963,2016-11-15,2016-11-22,4
1791,CA-2016-106075,2016-09-18,2016-09-23,4
1792,CA-2016-106243,2016-09-30,2016-10-04,4
1793,CA-2016-106278,2016-09-02,2016-09-05,3
1794,CA-2016-106306,2016-03-08,2016-03-08,2
1795,CA-2016-106341,2016-10-20,2016-10-23,1
1796,CA-2016-106383,2016-03-19,2016-03-21,3
1797,CA-2016-106397,2016-07-07,2016-07-13,4
1798,CA-2016-106460,2016-02-19,2016-02-22,3
1799,CA-2016-106530,2016-05-08,2016-05-08,2
1800,CA-2016-106558,2016-01-17,2016-01-21,4
1801,CA-2016-106621,2016-09-29,2016-10-01,3
1802,CA-2016-106656,2016-09-23,2016-09-26,1
1803,CA-2016-106894,2016-02-07,2016-02-07,2
1804,CA-2016-106915,2016-11-26,2016-12-02,4
1805,CA-2016-106950,2016-09-02,2016-09-06,4
1806,CA-2016-107104,2016-11-26,2016-11-30,4
1807,CA-2016-107146,2016-06-17,2016-06-19,1
1808,CA-2016-107202,2016-05-21,2016-05-28,4
1809,CA-2016-107216,2016-06-14,2016-06-17,1
1810,CA-2016-107328,2016-08-08,2016-08-15,4
1811,CA-2016-107475,2016-06-07,2016-06-11,4
1812,CA-2016-107615,2016-03-22,2016-03-25,1
1813,CA-2016-107783,2016-07-28,2016-07-29,1
1814,CA-2016-107790,2016-11-20,2016-11-24,4
1815,CA-2016-108056,2016-09-29,2016-10-03,4
1816,CA-2016-108105,2016-02-16,2016-02-23,4
1817,CA-2016-108196,2016-11-25,2016-12-02,4
1818,CA-2016-108210,2016-05-30,2016-05-31,2
1819,CA-2016-108224,2016-05-14,2016-05-14,2
1820,CA-2016-108350,2016-06-06,2016-06-09,3
1821,CA-2016-108364,2016-12-19,2016-12-24,4
1822,CA-2016-108434,2016-12-05,2016-12-07,3
1823,CA-2016-108567,2016-05-20,2016-05-24,4
1824,CA-2016-108581,2016-06-20,2016-06-26,4
1825,CA-2016-108616,2016-09-29,2016-10-03,4
1826,CA-2016-108630,2016-11-18,2016-11-18,2
1827,CA-2016-108644,2016-09-30,2016-10-03,1
1828,CA-2016-108735,2016-04-17,2016-04-21,4
1829,CA-2016-108868,2016-09-08,2016-09-12,4
1830,CA-2016-108875,2016-09-24,2016-10-01,4
1831,CA-2016-108882,2016-01-09,2016-01-15,4
1832,CA-2016-108959,2016-03-10,2016-03-14,3
1833,CA-2016-108987,2016-09-08,2016-09-10,3
1834,CA-2016-109057,2016-04-22,2016-04-27,4
1835,CA-2016-109176,2016-05-09,2016-05-15,4
1836,CA-2016-109344,2016-02-08,2016-02-11,3
1837,CA-2016-109365,2016-11-03,2016-11-08,4
1838,CA-2016-109400,2016-05-02,2016-05-06,4
1839,CA-2016-109407,2016-01-24,2016-01-26,3
1840,CA-2016-109652,2016-04-10,2016-04-15,4
1841,CA-2016-109666,2016-04-19,2016-04-26,4
1842,CA-2016-109722,2016-12-05,2016-12-07,3
1843,CA-2016-109743,2016-09-22,2016-09-29,4
1844,CA-2016-109806,2016-09-17,2016-09-22,4
1845,CA-2016-109820,2016-11-20,2016-11-22,1
1846,CA-2016-109827,2016-12-25,2017-01-01,4
1847,CA-2016-109869,2016-04-22,2016-04-29,4
1848,CA-2016-109911,2016-05-12,2016-05-16,4
1849,CA-2016-109925,2016-11-06,2016-11-10,3
1850,CA-2016-109953,2016-07-14,2016-07-18,4
1851,CA-2016-110009,2016-09-08,2016-09-13,4
1852,CA-2016-110023,2016-09-09,2016-09-11,1
1853,CA-2016-110044,2016-06-28,2016-07-02,3
1854,CA-2016-110086,2016-09-18,2016-09-22,4
1855,CA-2016-110254,2016-08-04,2016-08-08,4
1856,CA-2016-110366,2016-09-05,2016-09-07,3
1857,CA-2016-110492,2016-02-12,2016-02-14,1
1858,CA-2016-110499,2016-04-07,2016-04-09,1
1859,CA-2016-110730,2016-09-23,2016-09-26,3
1860,CA-2016-110772,2016-11-20,2016-11-24,3
1861,CA-2016-110898,2016-03-06,2016-03-12,4
1862,CA-2016-110975,2016-12-25,2016-12-30,4
1863,CA-2016-110982,2016-06-05,2016-06-07,1
1864,CA-2016-111010,2016-01-22,2016-01-28,4
1865,CA-2016-111115,2016-07-25,2016-07-27,3
1866,CA-2016-111143,2016-11-19,2016-11-22,1
1867,CA-2016-111213,2016-04-01,2016-04-05,4
1868,CA-2016-111283,2016-02-29,2016-03-04,4
1869,CA-2016-111318,2016-07-23,2016-07-26,1
1870,CA-2016-111409,2016-09-18,2016-09-22,4
1871,CA-2016-111416,2016-09-17,2016-09-22,4
1872,CA-2016-111493,2016-10-21,2016-10-22,1
1873,CA-2016-111605,2016-12-27,2017-01-02,4
1874,CA-2016-111682,2016-06-17,2016-06-18,1
1875,CA-2016-111696,2016-05-08,2016-05-10,1
1876,CA-2016-111794,2016-10-01,2016-10-01,2
1877,CA-2016-111913,2016-08-04,2016-08-06,3
1878,CA-2016-111941,2016-12-25,2016-12-28,3
1879,CA-2016-111976,2016-03-08,2016-03-12,4
1880,CA-2016-112025,2016-07-30,2016-08-04,4
1881,CA-2016-112060,2016-12-04,2016-12-09,4
1882,CA-2016-112102,2016-04-12,2016-04-16,4
1883,CA-2016-112109,2016-07-08,2016-07-12,4
1884,CA-2016-112123,2016-03-03,2016-03-08,4
1885,CA-2016-112256,2016-07-23,2016-07-28,4
1886,CA-2016-112277,2016-09-10,2016-09-15,4
1887,CA-2016-112340,2016-10-21,2016-10-27,4
1888,CA-2016-112382,2016-05-09,2016-05-13,4
1889,CA-2016-112389,2016-10-29,2016-11-02,4
1890,CA-2016-112578,2016-12-29,2017-01-02,4
1891,CA-2016-112585,2016-07-30,2016-08-02,1
1892,CA-2016-112669,2016-04-14,2016-04-14,2
1893,CA-2016-112676,2016-05-05,2016-05-08,1
1894,CA-2016-112697,2016-12-18,2016-12-20,3
1895,CA-2016-112739,2016-09-02,2016-09-07,3
1896,CA-2016-112830,2016-06-06,2016-06-10,4
1897,CA-2016-112893,2016-09-09,2016-09-13,3
1898,CA-2016-112942,2016-02-13,2016-02-18,4
1899,CA-2016-113061,2016-04-22,2016-04-26,4
1900,CA-2016-113082,2016-09-12,2016-09-16,4
1901,CA-2016-113096,2016-09-02,2016-09-04,1
1902,CA-2016-113117,2016-08-16,2016-08-22,4
1903,CA-2016-113138,2016-11-19,2016-11-25,4
1904,CA-2016-113236,2016-05-26,2016-05-29,3
1905,CA-2016-113243,2016-06-10,2016-06-15,4
1906,CA-2016-113292,2016-03-18,2016-03-20,3
1907,CA-2016-113341,2016-11-25,2016-11-29,4
1908,CA-2016-113390,2016-10-11,2016-10-15,4
1909,CA-2016-113425,2016-11-21,2016-11-21,2
1910,CA-2016-113516,2016-09-08,2016-09-10,3
1911,CA-2016-113551,2016-08-18,2016-08-20,1
1912,CA-2016-113600,2016-12-15,2016-12-17,3
1913,CA-2016-113607,2016-10-14,2016-10-18,4
1914,CA-2016-113621,2016-12-01,2016-12-05,4
1915,CA-2016-113656,2016-01-23,2016-01-29,4
1916,CA-2016-113726,2016-11-24,2016-12-01,4
1917,CA-2016-113733,2016-12-08,2016-12-12,4
1918,CA-2016-113747,2016-05-28,2016-06-04,4
1919,CA-2016-113803,2016-03-24,2016-03-26,1
1920,CA-2016-113817,2016-11-07,2016-11-11,4
1921,CA-2016-113831,2016-05-30,2016-06-03,4
1922,CA-2016-113845,2016-11-20,2016-11-25,4
1923,CA-2016-113978,2016-09-25,2016-09-29,4
1924,CA-2016-114104,2016-11-20,2016-11-24,4
1925,CA-2016-114209,2016-05-21,2016-05-26,4
1926,CA-2016-114307,2016-07-22,2016-07-26,4
1927,CA-2016-114405,2016-04-07,2016-04-12,4
1928,CA-2016-114482,2016-11-21,2016-11-25,3
1929,CA-2016-114489,2016-12-05,2016-12-09,4
1930,CA-2016-114538,2016-12-26,2016-12-27,1
1931,CA-2016-114601,2016-08-26,2016-09-02,4
1932,CA-2016-114713,2016-07-07,2016-07-12,4
1933,CA-2016-114727,2016-07-18,2016-07-24,4
1934,CA-2016-114748,2016-10-09,2016-10-14,4
1935,CA-2016-114860,2016-12-22,2016-12-28,4
1936,CA-2016-114867,2016-12-23,2016-12-28,4
1937,CA-2016-114895,2016-11-21,2016-11-28,4
1938,CA-2016-114944,2016-01-30,2016-02-04,4
1939,CA-2016-114951,2016-06-26,2016-07-03,4
1940,CA-2016-114972,2016-11-03,2016-11-06,1
1941,CA-2016-115224,2016-12-08,2016-12-11,3
1942,CA-2016-115378,2016-11-18,2016-11-23,3
1943,CA-2016-115476,2016-03-17,2016-03-17,2
1944,CA-2016-115483,2016-07-14,2016-07-18,3
1945,CA-2016-115504,2016-03-12,2016-03-17,4
1946,CA-2016-115525,2016-07-25,2016-07-29,4
1947,CA-2016-115574,2016-12-23,2016-12-24,1
1948,CA-2016-115588,2016-11-10,2016-11-12,3
1949,CA-2016-115756,2016-09-05,2016-09-07,3
1950,CA-2016-115917,2016-05-20,2016-05-25,4
1951,CA-2016-116232,2016-09-22,2016-09-26,4
1952,CA-2016-116337,2016-11-07,2016-11-12,4
1953,CA-2016-116344,2016-07-29,2016-08-02,4
1954,CA-2016-116379,2016-11-07,2016-11-12,4
1955,CA-2016-116526,2016-09-01,2016-09-05,4
1956,CA-2016-116540,2016-09-02,2016-09-02,2
1957,CA-2016-116547,2016-01-10,2016-01-17,4
1958,CA-2016-116561,2016-09-11,2016-09-17,4
1959,CA-2016-116596,2016-10-27,2016-10-31,4
1960,CA-2016-116603,2016-07-17,2016-07-22,4
1961,CA-2016-116722,2016-11-11,2016-11-16,4
1962,CA-2016-116736,2016-01-17,2016-01-21,4
1963,CA-2016-116764,2016-08-27,2016-09-02,4
1964,CA-2016-116799,2016-03-03,2016-03-06,1
1965,CA-2016-116911,2016-09-15,2016-09-20,4
1966,CA-2016-116918,2016-10-01,2016-10-06,3
1967,CA-2016-116974,2016-10-09,2016-10-15,4
1968,CA-2016-117121,2016-12-17,2016-12-21,4
1969,CA-2016-117226,2016-12-30,2017-01-01,1
1970,CA-2016-117282,2016-07-14,2016-07-18,4
1971,CA-2016-117408,2016-08-31,2016-09-06,4
1972,CA-2016-117583,2016-11-27,2016-11-30,1
1973,CA-2016-117590,2016-12-08,2016-12-10,1
1974,CA-2016-117604,2016-09-04,2016-09-09,4
1975,CA-2016-117625,2016-05-10,2016-05-15,4
1976,CA-2016-117660,2016-12-30,2017-01-04,4
1977,CA-2016-117681,2016-04-09,2016-04-14,4
1978,CA-2016-117849,2016-04-15,2016-04-17,3
1979,CA-2016-117912,2016-02-04,2016-02-08,4
1980,CA-2016-117919,2016-08-27,2016-08-29,3
1981,CA-2016-118052,2016-05-06,2016-05-10,4
1982,CA-2016-118073,2016-08-12,2016-08-16,4
1983,CA-2016-118101,2016-06-26,2016-06-26,2
1984,CA-2016-118129,2016-12-19,2016-12-21,3
1985,CA-2016-118178,2016-03-19,2016-03-24,4
1986,CA-2016-118255,2016-03-11,2016-03-13,1
1987,CA-2016-118311,2016-10-24,2016-10-28,4
1988,CA-2016-118332,2016-12-16,2016-12-23,4
1989,CA-2016-118500,2016-11-17,2016-11-18,1
1990,CA-2016-118514,2016-02-03,2016-02-10,4
1991,CA-2016-118570,2016-11-13,2016-11-17,4
1992,CA-2016-118626,2016-08-15,2016-08-20,4
1993,CA-2016-118689,2016-10-02,2016-10-09,4
1994,CA-2016-118745,2016-06-11,2016-06-16,4
1995,CA-2016-118759,2016-11-14,2016-11-17,1
1996,CA-2016-118899,2016-03-22,2016-03-22,2
1997,CA-2016-118913,2016-06-25,2016-06-29,4
1998,CA-2016-118934,2016-08-09,2016-08-14,4
1999,CA-2016-118969,2016-10-02,2016-10-03,1
2000,CA-2016-119018,2016-11-04,2016-11-08,4
2001,CA-2016-119025,2016-02-22,2016-02-28,4
2002,CA-2016-119074,2016-03-27,2016-03-31,4
2003,CA-2016-119123,2016-03-13,2016-03-18,4
2004,CA-2016-119165,2016-10-31,2016-11-06,4
2005,CA-2016-119186,2016-05-26,2016-05-26,2
2006,CA-2016-119445,2016-06-26,2016-07-03,4
2007,CA-2016-119515,2016-08-14,2016-08-16,1
2008,CA-2016-119641,2016-09-22,2016-09-26,4
2009,CA-2016-119683,2016-03-12,2016-03-16,3
2010,CA-2016-119823,2016-06-04,2016-06-06,1
2011,CA-2016-119865,2016-06-21,2016-06-26,4
2012,CA-2016-119935,2016-11-10,2016-11-14,4
2013,CA-2016-119963,2016-11-18,2016-11-22,4
2014,CA-2016-120005,2016-03-03,2016-03-03,2
2015,CA-2016-120082,2016-03-25,2016-03-27,3
2016,CA-2016-120180,2016-07-14,2016-07-16,1
2017,CA-2016-120250,2016-09-19,2016-09-22,1
2018,CA-2016-120257,2016-09-22,2016-09-28,4
2019,CA-2016-120355,2016-09-18,2016-09-25,4
2020,CA-2016-120369,2016-10-28,2016-10-28,2
2021,CA-2016-120530,2016-04-07,2016-04-12,4
2022,CA-2016-120558,2016-06-07,2016-06-10,1
2023,CA-2016-120796,2016-04-03,2016-04-07,4
2024,CA-2016-120803,2016-03-09,2016-03-13,4
2025,CA-2016-120824,2016-06-12,2016-06-16,3
2026,CA-2016-120859,2016-09-01,2016-09-04,1
2027,CA-2016-120873,2016-10-27,2016-11-01,3
2028,CA-2016-121020,2016-10-24,2016-10-31,4
2029,CA-2016-121034,2016-08-08,2016-08-10,3
2030,CA-2016-121223,2016-09-11,2016-09-13,3
2031,CA-2016-121356,2016-11-20,2016-11-24,4
2032,CA-2016-121370,2016-11-14,2016-11-19,3
2033,CA-2016-121377,2016-05-28,2016-06-02,4
2034,CA-2016-121447,2016-02-21,2016-02-22,1
2035,CA-2016-121601,2016-10-04,2016-10-04,2
2036,CA-2016-121671,2016-07-17,2016-07-22,4
2037,CA-2016-121748,2016-10-24,2016-10-28,3
2038,CA-2016-121755,2016-01-16,2016-01-20,3
2039,CA-2016-121958,2016-11-13,2016-11-17,4
2040,CA-2016-121993,2016-06-10,2016-06-12,1
2041,CA-2016-122017,2016-12-29,2017-01-02,4
2042,CA-2016-122063,2016-12-03,2016-12-07,4
2043,CA-2016-122133,2016-05-16,2016-05-23,4
2044,CA-2016-122322,2016-07-15,2016-07-21,4
2045,CA-2016-122392,2016-07-22,2016-07-27,4
2046,CA-2016-122448,2016-06-09,2016-06-14,4
2047,CA-2016-122511,2016-03-11,2016-03-11,2
2048,CA-2016-122518,2016-03-04,2016-03-08,3
2049,CA-2016-122581,2016-08-21,2016-08-25,4
2050,CA-2016-122728,2016-05-18,2016-05-24,4
2051,CA-2016-122903,2016-05-27,2016-05-29,3
2052,CA-2016-123015,2016-12-26,2016-12-30,4
2053,CA-2016-123050,2016-04-04,2016-04-08,3
2054,CA-2016-123120,2016-09-04,2016-09-08,4
2055,CA-2016-123176,2016-09-27,2016-09-29,3
2056,CA-2016-123274,2016-02-19,2016-02-24,4
2057,CA-2016-123337,2016-09-16,2016-09-22,4
2058,CA-2016-123358,2016-04-10,2016-04-17,4
2059,CA-2016-123414,2016-08-21,2016-08-27,4
2060,CA-2016-123512,2016-06-17,2016-06-19,1
2061,CA-2016-123526,2016-12-24,2016-12-25,1
2062,CA-2016-123533,2016-11-24,2016-11-30,4
2063,CA-2016-123540,2016-04-02,2016-04-06,3
2064,CA-2016-123617,2016-11-28,2016-12-03,4
2065,CA-2016-123666,2016-03-26,2016-03-30,4
2066,CA-2016-123722,2016-09-25,2016-10-01,4
2067,CA-2016-123806,2016-11-24,2016-11-27,3
2068,CA-2016-123932,2016-09-06,2016-09-12,4
2069,CA-2016-123946,2016-09-12,2016-09-17,4
2070,CA-2016-124016,2016-09-23,2016-09-26,3
2071,CA-2016-124051,2016-12-29,2016-12-30,1
2072,CA-2016-124100,2016-03-31,2016-04-06,4
2073,CA-2016-124149,2016-04-23,2016-04-26,1
2074,CA-2016-124233,2016-04-08,2016-04-14,4
2075,CA-2016-124254,2016-04-12,2016-04-17,4
2076,CA-2016-124352,2016-10-15,2016-10-21,4
2077,CA-2016-124485,2016-11-24,2016-11-26,1
2078,CA-2016-124506,2016-11-11,2016-11-17,4
2079,CA-2016-124527,2016-11-16,2016-11-17,1
2080,CA-2016-124562,2016-12-08,2016-12-12,4
2081,CA-2016-124583,2016-09-01,2016-09-03,3
2082,CA-2016-124590,2016-11-12,2016-11-16,4
2083,CA-2016-124667,2016-11-11,2016-11-16,4
2084,CA-2016-124681,2016-07-18,2016-07-23,3
2085,CA-2016-124772,2016-12-05,2016-12-06,1
2086,CA-2016-124793,2016-03-14,2016-03-16,1
2087,CA-2016-124814,2016-04-10,2016-04-16,4
2088,CA-2016-125017,2016-02-06,2016-02-11,4
2089,CA-2016-125080,2016-10-21,2016-10-26,4
2090,CA-2016-125087,2016-04-18,2016-04-23,4
2091,CA-2016-125094,2016-11-05,2016-11-09,4
2092,CA-2016-125164,2016-11-10,2016-11-14,4
2093,CA-2016-125206,2016-01-03,2016-01-05,1
2094,CA-2016-125220,2016-10-14,2016-10-19,4
2095,CA-2016-125318,2016-06-06,2016-06-13,4
2096,CA-2016-125661,2016-11-24,2016-11-26,1
2097,CA-2016-125724,2016-09-22,2016-09-27,4
2098,CA-2016-125738,2016-10-15,2016-10-21,4
2099,CA-2016-125794,2016-09-29,2016-10-03,4
2100,CA-2016-125815,2016-10-28,2016-11-01,3
2101,CA-2016-125843,2016-08-13,2016-08-16,1
2102,CA-2016-125850,2016-01-22,2016-01-28,4
2103,CA-2016-125920,2016-05-21,2016-05-28,4
2104,CA-2016-126004,2016-12-04,2016-12-05,1
2105,CA-2016-126102,2016-09-10,2016-09-12,3
2106,CA-2016-126158,2016-07-25,2016-07-31,4
2107,CA-2016-126165,2016-05-05,2016-05-07,3
2108,CA-2016-126270,2016-04-23,2016-04-27,4
2109,CA-2016-126284,2016-09-20,2016-09-24,4
2110,CA-2016-126529,2016-01-11,2016-01-13,3
2111,CA-2016-126543,2016-01-09,2016-01-13,3
2112,CA-2016-126613,2016-07-10,2016-07-16,4
2113,CA-2016-126627,2016-10-10,2016-10-12,1
2114,CA-2016-126732,2016-09-02,2016-09-06,4
2115,CA-2016-126795,2016-06-13,2016-06-16,3
2116,CA-2016-126809,2016-04-09,2016-04-13,4
2117,CA-2016-126858,2016-11-19,2016-11-23,4
